Delta,I,J_Q_L,J_Q_R,P1,P_el,T_L,T_R,V,abs_C,epsilon,min_eig,mu_L,mu_R,p_L,p_R,positive,score,theta_R
0.05,0.15510549980786964,0.16115355005278606,-0.07843061682192232,0.4296105836391535,0.08272293323086381,2.0,0.3,-0.5333333333333333,0.0319032634943766,0.75,0.1828906795291698,-0.26666666666666666,0.26666666666666666,0.9,0.9,1,0.01783338745559824,0.6
0.2,0.17763896413125058,0.18705441216160257,-0.1041562289003522,0.42116760900732986,0.08289818326125027,2.0,0.3,-0.4666666666666667,0.033533677230913474,0.75,0.17422499620349408,-0.23333333333333334,0.23333333333333334,0.7,0.7,1,0.017833360514036497,0.6
0.1,0.16839249003147921,0.17011333343397425,-0.0915301714192839,0.4006602118655108,0.0785831620146903,2.0,0.25,-0.4666666666666667,0.051946718253183866,0.75,0.13736022522512858,-0.23333333333333334,0.23333333333333334,0.7,0.7,1,0.017831964184334515,1.4
0.05,0.172732172646507,0.22066483968439918,-0.1285410142729288,0.36177889232056004,0.0921238254114704,1.8,0.35,-0.5333333333333333,0.024589423077417176,1.0,0.15511359562816607,-0.26666666666666666,0.26666666666666666,0.5,0.5,1,0.01783023699630542,0.9
0.05,0.22401111780417393,0.2154870161745301,-0.1258825690528604,0.3900120497167905,0.08960444712166957,2.0,0.25,-0.39999999999999997,0.02344667126069244,0.75,0.17151198290575626,-0.19999999999999998,0.19999999999999998,0.5,0.5,1,0.01781965699835338,0.6
0.05,0.1778337147525737,0.22736308967252308,-0.13251844180448377,0.3614344088546736,0.09484464786803931,1.8,0.35,-0.5333333333333333,0.018094610670638903,1.0,0.1626025315102148,-0.26666666666666666,0.26666666666666666,0.5,0.5,1,0.017818862533834117,0.6
0.05,0.22721771517417622,0.275140664960673,-0.18425357889100233,0.34835487876512383,0.09088708606967048,2.0,0.3,-0.39999999999999997,0.031064232706274342,1.0,0.14114069425185272,-0.19999999999999998,0.19999999999999998,0.5,0.5,1,0.01781609279707878,0.9
0.2,0.15003759343956108,0.1994412631145644,-0.10941870705082773,0.3638866496958285,0.09002255606373664,1.8,0.35,-0.6,0.028997039116520695,1.0,0.14885093491836368,-0.3,0.3,0.5,0.5,1,0.01780893585149576,1.4
0.1,0.16580095399004896,0.2114794437330202,-0.1341056652043307,0.36317980857163246,0.07737377852868951,2.0,0.3,-0.4666666666666667,0.06661747654190353,1.0,0.10816656909487743,-0.23333333333333334,0.23333333333333334,0.9,0.9,1,0.017806710272390773,1.2
0.1,0.1579906793120348,0.1641016769704179,-0.07983998133733283,0.4266422933009692,0.08426169563308523,2.0,0.3,-0.5333333333333333,0.027856212760606038,0.75,0.1853352160059171,-0.26666666666666666,0.26666666666666666,0.5,0.5,1,0.017791115827899936,0.9
0.1,0.16436215030717446,0.21338863201799488,-0.12572881852083514,0.3623575912971595,0.08765981349715972,1.8,0.35,-0.5333333333333333,0.035340768862976324,1.0,0.14476589931217645,-0.26666666666666666,0.26666666666666666,0.7,0.7,1,0.01779037493834786,0.9
0.2,0.23222008430698135,0.28950621802726273,-0.19661818430446995,0.3482365826931981,0.09288803372279253,2.0,0.3,-0.39999999999999997,0.02578883355695306,1.0,0.14747538827156967,-0.19999999999999998,0.19999999999999998,0.5,0.5,1,0.017790134374183607,0.6
0.05,0.14205115425668896,0.15071642138475116,-0.06548572883073767,0.4342211636815418,0.08523069255401337,2.0,0.3,-0.6,0.023276763994429475,0.75,0.19321569554784082,-0.3,0.3,0.5,0.5,1,0.017778259785725812,0.9
0.1,0.2092061121035393,0.20273973058750716,-0.11905728574609173,0.3910420618467438,0.08368244484141571,2.0,0.25,-0.39999999999999997,0.03835317267102392,0.75,0.15270940152270893,-0.19999999999999998,0.19999999999999998,0.5,0.5,1,0.017772703780909203,1.2
0.05,0.15955139259292012,0.1649337789600272,-0.07983970291046982,0.4273347714908331,0.08509407604955739,2.0,0.3,-0.5333333333333333,0.02514316333126722,0.75,0.18851610710209404,-0.26666666666666666,0.26666666666666666,0.7,0.7,1,0.017766203620994195,0.6
0.05,0.19049323447840172,0.18514791340584233,-0.10895061961448162,0.40194768044137585,0.07619729379136068,2.0,0.25,-0.39999999999999997,0.05829595601629915,0.75,0.14092653091767954,-0.19999999999999998,0.19999999999999998,0.9,0.9,1,0.017751640741890312,0.9
0.2,0.16775510898109425,0.17364287711311205,-0.09535715958860136,0.39767401051618867,0.07828571752451065,2.0,0.25,-0.4666666666666667,0.05235557710905177,0.75,0.1368747180191205,-0.23333333333333334,0.23333333333333334,0.7,0.7,1,0.017734301812669565,1.4
0.2,0.1365738024702126,0.14820578770549017,-0.06626150622336252,0.4324953040832856,0.08194428148212757,2.0,0.3,-0.6,0.03193292301955561,0.75,0.18357182929473992,-0.3,0.3,0.5,0.5,1,0.017722611051081784,1.2
0.05,0.20947448930255685,0.2010438289710472,-0.11725403325002454,0.39172971566249415,0.08378979572102273,2.0,0.25,-0.39999999999999997,0.037034113271459015,0.75,0.15327588567599087,-0.19999999999999998,0.19999999999999998,0.5,0.5,1,0.01771067948947731,1.2
0.2,0.2048863506535274,0.25666471184494694,-0.17471017158353636,0.33554667541047367,0.08195454026141095,2.0,0.25,-0.39999999999999997,0.05852279340907923,1.0,0.09742950114748637,-0.19999999999999998,0.19999999999999998,0.7,0.7,1,0.017702824904290544,1.4
0.1,0.2334219347695652,0.28559726845725336,-0.19222849454942736,0.34755394578664445,0.09336877390782607,2.0,0.3,-0.39999999999999997,0.02370262625750438,1.0,0.15007348088132394,-0.19999999999999998,0.19999999999999998,0.5,0.5,1,0.01770272360075694,0.6
0.05,0.1642617624476374,0.21068170994026458,-0.1230754366348579,0.3632715213265302,0.08760627330540662,1.8,0.35,-0.5333333333333333,0.03397079872462978,1.0,0.14581969595422636,-0.26666666666666666,0.26666666666666666,0.7,0.7,1,0.017694743761102787,0.9
0.1,0.15121837384804993,0.15858431577753435,-0.07793451639190771,0.42718582941116556,0.08064979938562662,2.0,0.3,-0.5333333333333333,0.03660514526874639,0.75,0.1763880284615134,-0.26666666666666666,0.26666666666666666,0.7,0.7,1,0.017692706028157555,0.9
0.05,0.1887197581977761,0.23047628191529707,-0.15498837863618695,0.3511028567564899,0.07548790327911042,2.0,0.25,-0.39999999999999997,0.07523393713280488,1.0,0.09281067301853996,-0.19999999999999998,0.19999999999999998,0.9,0.9,1,0.01768322177205841,1.2
0.2,0.1657387585524747,0.2182388114709881,-0.14089405747983322,0.3578040448426557,0.07734475399115485,2.0,0.3,-0.4666666666666667,0.0661780331608786,1.0,0.10635153686724547,-0.23333333333333334,0.23333333333333334,0.9,0.9,1,0.01766001889291386,1.2
0.2,0.16242798303934947,0.21344504448049817,-0.13764531906213495,0.34550817077331886,0.07579972541836308,2.0,0.25,-0.4666666666666667,0.0753750585600137,1.0,0.08427263810718252,-0.23333333333333334,0.23333333333333334,0.9,0.9,1,0.017648591211253388,1.4
0.05,0.23371741832209175,0.2832205299380258,-0.18973356260918922,0.3475082053438855,0.0934869673288367,2.0,0.3,-0.39999999999999997,0.022601521106220452,1.0,0.1509510965515454,-0.19999999999999998,0.19999999999999998,0.5,0.5,1,0.017636934864533438,0.6
0.1,0.14209120333959174,0.18877122737669336,-0.10351650537293847,0.3664605274387171,0.08525472200375504,1.8,0.35,-0.6,0.038404371853204715,1.0,0.14020399257424299,-0.3,0.3,0.7,0.7,1,0.017610895520479678,1.2
0.05,0.13563904008463848,0.14459552653092556,-0.06321210248014261,0.43504990290696394,0.08138342405078308,2.0,0.3,-0.6,0.031419410709713914,0.75,0.18489797068110675,-0.3,0.3,0.7,0.7,1,0.017610453129652127,0.9
0.05,0.14237026710392067,0.18714812949325355,-0.10172596923090105,0.3677765120879231,0.0854221602623524,1.8,0.35,-0.6,0.037567519121442815,1.0,0.14083092777093167,-0.3,0.3,0.7,0.7,1,0.01761024928143762,1.2
0.2,0.14161902737323873,0.19188713884780598,-0.10691572242386299,0.3638072207017916,0.08497141642394324,1.8,0.35,-0.6,0.03989342219449624,1.0,0.1388518673081917,-0.3,0.3,0.7,0.7,1,0.017607918838316534,1.2
0.2,0.15707645426882294,0.16756853198269878,-0.09426618665724801,0.4006738080590686,0.07330234532545071,2.0,0.25,-0.4666666666666667,0.06665946417571032,0.75,0.12788671321318673,-0.23333333333333334,0.23333333333333334,0.9,0.9,1,0.017605258481774508,1.2
0.05,0.21906389544580324,0.2650063394052427,-0.17738078122692175,0.349452641357654,0.08762555817832128,2.0,0.3,-0.39999999999999997,0.03652052251360451,1.0,0.13235602136104707,-0.19999999999999998,0.19999999999999998,0.5,0.5,1,0.017605112244235863,1.2
0.1,0.2185754483415447,0.2664419305057096,-0.17901175116909157,0.34881340534507443,0.08743017933661787,2.0,0.3,-0.39999999999999997,0.037186479703885986,1.0,0.13227663407947646,-0.19999999999999998,0.19999999999999998,0.5,0.5,1,0.017602061270552676,1.2
0.2,0.1766284673445795,0.23550446755587637,-0.14130261830543403,0.32065242610031297,0.0942018492504424,1.5,0.3,-0.5333333333333333,0.027669530369241357,1.0,0.13135963908349702,-0.26666666666666666,0.26666666666666666,0.7,0.7,1,0.017600442949899705,0.6
0.05,0.19830878984829264,0.24231684598089653,-0.1629933300415796,0.36060824370815714,0.07932351593931705,2.0,0.3,-0.39999999999999997,0.05769392562317082,1.0,0.12063533464524527,-0.19999999999999998,0.19999999999999998,0.9,0.9,1,0.01759185509042593,0.9
0.2,0.21762941498499586,0.26902527952436833,-0.18197351353037,0.3475797510175835,0.08705176599399833,2.0,0.3,-0.39999999999999997,0.038376683514909055,1.0,0.1320317739963668,-0.19999999999999998,0.19999999999999998,0.5,0.5,1,0.01758822172506097,1.2
0.05,0.1418202388644641,0.18254085761523314,-0.10690339688751899,0.3688008768884006,0.07563746072771418,2.0,0.3,-0.5333333333333333,0.06758113592511018,1.0,0.10427493990677632,-0.26666666666666666,0.26666666666666666,0.9,0.9,1,0.0175837979225016,1.4
0.2,0.1722042977592429,0.23333208144537143,-0.14148978930710848,0.3195850968487385,0.09184229213826288,1.5,0.3,-0.5333333333333333,0.033594837025133335,1.0,0.12569069443435615,-0.26666666666666666,0.26666666666666666,0.9,0.9,1,0.017583284631919948,0.6
0.1,0.19837488340897833,0.24671619473605572,-0.16736624137246442,0.3584796412015649,0.07934995336359132,2.0,0.3,-0.39999999999999997,0.05811595733449248,1.0,0.11946888299400765,-0.19999999999999998,0.19999999999999998,0.9,0.9,1,0.017582941479850872,0.9
0.1,0.18827285266271654,0.23389515774600822,-0.15858601668092173,0.3487026417225997,0.07530914106508661,2.0,0.25,-0.39999999999999997,0.07492748639045761,1.0,0.09214644031553375,-0.19999999999999998,0.19999999999999998,0.9,0.9,1,0.017572008703934723,1.2
0.1,0.15595030837177304,0.1599286928534444,-0.08715188227995033,0.406687249328173,0.07277681057349408,2.0,0.25,-0.4666666666666667,0.06612430805983685,0.75,0.13082200528544857,-0.23333333333333334,0.23333333333333334,0.9,0.9,1,0.017560427015084572,1.2
0.05,0.1624023931679876,0.16707577061356235,-0.08046116092396882,0.4267928992868376,0.08661460968959339,2.0,0.3,-0.5333333333333333,0.018756484280465075,0.75,0.1946140108032554,-0.26666666666666666,0.26666666666666666,0.5,0.5,1,0.017560415412983157,0.6
0.2,0.16531141191934567,0.21510914407960666,-0.12694305772262243,0.36033332137041074,0.08816608635698436,1.8,0.35,-0.5333333333333333,0.03138088453750869,1.0,0.14712351142824276,-0.26666666666666666,0.26666666666666666,0.5,0.5,1,0.017550754199147076,1.2
0.2,0.1985988647496019,0.25554672910291687,-0.17610718320307617,0.35394718099135014,0.07943954589984076,2.0,0.3,-0.39999999999999997,0.05860320516277739,1.0,0.11720523241003639,-0.19999999999999998,0.19999999999999998,0.9,0.9,1,0.01754291121530429,0.9
0.05,0.15552475685647577,0.15622925334188306,-0.08365103347552783,0.40948997851047836,0.07257821986635536,2.0,0.25,-0.4666666666666667,0.0656367368113041,0.75,0.13231747990175335,-0.23333333333333334,0.23333333333333334,0.9,0.9,1,0.017534458825408224,1.2
0.2,0.14669603599791758,0.20327147981763008,-0.11525385821887962,0.32037611289019907,0.08801762159875055,1.5,0.3,-0.6,0.04279654386080397,1.0,0.11678872638148595,-0.3,0.3,0.9,0.9,1,0.017531744618131513,0.9
0.05,0.15741158641251218,0.16176438531265297,-0.07781153922597972,0.42699641937117894,0.08395284608667317,2.0,0.3,-0.5333333333333333,0.02509960443043489,0.75,0.18757369964935922,-0.26666666666666666,0.26666666666666666,0.5,0.5,1,0.017518148850603148,0.9
0.1,0.14634170006040143,0.19658047069604076,-0.10877545065979982,0.3255451579275206,0.08780502003624086,1.5,0.3,-0.6,0.04157063873408515,1.0,0.11992934133304158,-0.3,0.3,0.9,0.9,1,0.017510733096097138,0.9
0.1,0.16601667144563967,0.21335005893416012,-0.12480783416315257,0.36163346940010904,0.08854222477100782,1.8,0.35,-0.5333333333333333,0.029498161225727685,1.0,0.1480977893221059,-0.26666666666666666,0.26666666666666666,0.5,0.5,1,0.017508631439120435,1.2
0.1,0.12886236653041702,0.14091695593212722,-0.06359953601387691,0.4350045235697739,0.07731741991825021,2.0,0.3,-0.6,0.04216416921080827,0.75,0.17450522759130888,-0.3,0.3,0.9,0.9,1,0.01750656538772284,0.9
0.1,0.17197198724242446,0.22546188509733284,-0.13374349190137347,0.3222159575733544,0.09171839319595972,1.5,0.3,-0.5333333333333333,0.03198930821153201,1.0,0.12911748716044028,-0.26666666666666666,0.26666666666666666,0.9,0.9,1,0.01749485345273697,0.6
0.1,0.1773624726966222,0.2306084256568038,-0.13601510688527202,0.32049689557888117,0.09459331877153183,1.5,0.3,-0.5333333333333333,0.025363211660581277,1.0,0.13485827071989023,-0.26666666666666666,0.26666666666666666,0.7,0.7,1,0.01749123312585162,0.6
0.05,0.16637385762936133,0.21232233831605413,-0.12358961424706144,0.36232698695410404,0.08873272406899271,1.8,0.35,-0.5333333333333333,0.028493348892196315,1.0,0.14845162797719272,-0.26666666666666666,0.26666666666666666,0.5,0.5,1,0.01748353934165662,1.2
0.05,0.146112847280342,0.19312616373886105,-0.10545845537065568,0.32813216306675,0.08766770836820519,1.5,0.3,-0.6,0.04081480798955943,1.0,0.1215136969996867,-0.3,0.3,0.9,0.9,1,0.01748326317675592,0.9
0.2,0.1800363213568692,0.23641637353194916,-0.14039700214161904,0.321058515417178,0.09601937139033023,1.5,0.3,-0.5333333333333333,0.02155683425175749,1.0,0.1364166997453953,-0.26666666666666666,0.26666666666666666,0.5,0.5,1,0.017466991910898424,0.6
0.2,0.17871442849338096,0.18481598635314161,-0.10141591972289699,0.42171141668262047,0.08340006663024445,2.0,0.3,-0.4666666666666667,0.027164901160690813,0.75,0.1790594082912023,-0.23333333333333334,0.23333333333333334,0.5,0.5,1,0.017462346222379698,0.6
0.1,0.14135636917098854,0.18479783912944128,-0.1094077755715808,0.3664240931220991,0.07539006355786056,2.0,0.3,-0.5333333333333333,0.06713535955870076,1.0,0.10378776672729739,-0.26666666666666666,0.26666666666666666,0.9,0.9,1,0.017449219563655582,1.4
0.1,0.13646575983699638,0.14582071748501818,-0.06394126158282032,0.4338209095151311,0.08187945590219782,2.0,0.3,-0.6,0.028164092971759314,0.75,0.18652746413201324,-0.3,0.3,0.5,0.5,1,0.017445597211071508,1.2
0.2,0.15121695418567233,0.1590984698699971,-0.07844942763763854,0.4254179886608106,0.08064904223235857,2.0,0.3,-0.5333333333333333,0.033748353152659415,0.75,0.17785645849967957,-0.26666666666666666,0.26666666666666666,0.5,0.5,1,0.017445591991781525,1.2
0.05,0.15509693438860855,0.2029245571072184,-0.1098663964740531,0.3237850666279298,0.09305816063316513,1.5,0.3,-0.6,0.027307641493535945,1.0,0.12797704704965218,-0.3,0.3,0.5,0.5,1,0.017425386307268198,1.4
0.1,0.17137361790002065,0.17617460316842015,-0.09620024814841042,0.42226667256316347,0.07997435502000963,2.0,0.3,-0.4666666666666667,0.03622532626705297,0.75,0.17479584801982545,-0.23333333333333334,0.23333333333333334,0.9,0.9,1,0.01742343256476464,0.6
0.05,0.17161240268618194,0.22119189064071798,-0.1296652758747544,0.32373001712148064,0.0915266147659637,1.5,0.3,-0.5333333333333333,0.03107035422814901,1.0,0.13068700855455742,-0.26666666666666666,0.26666666666666666,0.9,0.9,1,0.01742113803984021,0.6
0.2,0.1748160696954464,0.22852294250080554,-0.1352877053299008,0.3196342971258568,0.09323523717090475,1.5,0.3,-0.5333333333333333,0.027930360980664933,1.0,0.13186545858774032,-0.26666666666666666,0.26666666666666666,0.5,0.5,1,0.017418164233436183,0.9
0.2,0.15391989250554897,0.20822829836900653,-0.12613768903271355,0.36072350805664055,0.08209060933629278,1.8,0.35,-0.5333333333333333,0.046513166189215596,1.0,0.13314379017172764,-0.26666666666666666,0.26666666666666666,0.9,0.9,1,0.017417958988856074,0.9
0.05,0.17741462680183934,0.2277098899574047,-0.13308875566309017,0.3207711528318994,0.09462113429431432,1.5,0.3,-0.5333333333333333,0.024132442592202985,1.0,0.1361213505318715,-0.26666666666666666,0.26666666666666666,0.7,0.7,1,0.017406640430843712,0.6
